DOMAINPRODUCTGROUP,COUNTRY,PERIOD,REPORTINGCHANNEL,BRAND,Item,AIRPLAY,GOOGLECAST/HOME,CONSUMP STANDBY,CONSUMPTION W,CURVED SCREEN,DISPLAY TECHNOL,HD TYPES,LED,RESOLUTION,SCREEN FORMAT,Signal Source,HDMI STANDARD,SIZE/INCH,Smart TV,SMART TV UI,HDR & DOLBY VIS,OPERATING SYST.,DTSX/DOLATMOS,DTSVIX/DOLHEIVI,GPU SYNC,MINILED BACKLIT,OLED/QLED,SERIES,SMART CONNECT,VERTICAL FREQ.,VRR,WCG,FirstActivity,POSType/Channel,SALES UNITS,SALES VALUE EUR,SALES VALUE SAR,PRICE EUR,PRICE SAR,UNW. AVG. DISTRIBUTION SELLING,WGT. AVG. DISTRIBUTION SELLING
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,LG,49LF590T,NO AIRPLAY,,0.3,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,49,SMART TV,LG WEB OS,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,LG L59,SMART APP CTRL.,N.A.,N.A.,NO WCG,OCTOBER 2015,TECSUPERSTORES + EL. CHAINS,1,364,1494,364,1494,0.3,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SONY,KDL-32W600D,NO AIRPLAY,,0.5,45,NOT CURVED,LCD-DISPLAY,HD READY,LED,1366X768,16:09:00,DVB-T/T2/C,HDMI 1.4,32,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY W60,SMART APP CTRL.,N.A.,N.A.,NO WCG,APRIL 2018,TECSUPERSTORES + EL. CHAINS,0.6683,188,755,282,1130,1.6,1.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,HISENSE,58A7100F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,58,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,APRIL 2021,TECSUPERSTORES + EL. CHAINS,167,65800,263695,394,1579,6.5,9.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,HISENSE,58A7100F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,HDMI 2.0,58,SMART TV,VIDAA,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,APRIL 2021,TECSUPERSTORES + EL. CHAINS,3,1055,4332,352,1444,7,9.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,55G6,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,55,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,FEBRUARY 2018,TECSUPERSTORES + EL. CHAINS,1,194,778,194,778,0.2,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SHARP,LC65UE630X,NO AIRPLAY,,UNKNOWN,200,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,HDMI 2.0,65,SMART TV,N.A.,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,FEBRUARY 2016,TECSUPERSTORES + EL. CHAINS,10.8,2695,10800,250,1000,2.4,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,LG,65UJ630V,NO AIRPLAY,,0.5,136,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,N.A.,65,SMART TV,LG WEB OS,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,LG U63,SMART APP CTRL.,N.A.,N.A.,NO WCG,JULY 2017,TECSUPERSTORES + EL. CHAINS,1,572,2291,572,2291,0.2,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,ARRQW,RO-50LPS,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,18,4213,16882,234,938,3.1,3.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,ARRQW,RO-50LPS,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,FEBRUARY 2021,TECSUPERSTORES + EL. CHAINS,3,638,2618,213,873,0.8,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TOSHIBA,50U5069,NO AIRPLAY,,0.5,130,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,NOVEMBER 2020,TECSUPERSTORES + EL. CHAINS,43,12379,49611,288,1154,2.2,3.6
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TOSHIBA,50U5069,NO AIRPLAY,,0.5,130,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/S/C,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,SMART APP CTRL.,N.A.,N.A.,NO WCG,NOVEMBER 2020,TECSUPERSTORES + EL. CHAINS,8,3328,13663,416,1708,0.8,0.6
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TELEZONE,TZ75UF1,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,75,SMART TV,OTHER SMART UI,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,60,NO VRR,NO WCG,NOVEMBER 2023,EL. TRAD. INDEPENDENTS,15,7673,31500,512,2100,0.2,0.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,55,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,60,NO VRR,NO WCG,DECEMBER 2023,EL. TRAD. INDEPENDENTS,11.25,2688,11036,239,981,0.2,0.2
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,58,SMART TV,,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,NO,60,NO VRR,NO WCG,APRIL 2023,EL. TRAD. INDEPENDENTS,14.4,4736,19440,329,1350,0.2,0.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,DANSAT,DTD50UWS,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,50,SMART TV,LG WEB OS,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,60,NO VRR,NO WCG,MAY 2023,EL. TRAD. INDEPENDENTS,87,19853,81500,228,937,1.4,5.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,ICONE GOLD,SWU-5022,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,50,SMART TV,LG WEB OS,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,60,NO VRR,NO WCG,DECEMBER 2023,EL. TRAD. INDEPENDENTS,7.14285714,1566,6429,219,900,0.2,0.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,FLEXY,FX55UWEBSY,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,55,SMART TV,LG WEB OS,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,60,NO VRR,NO WCG,DECEMBER 2023,EL. TRAD. INDEPENDENTS,33,9084,37290,275,1130,0.5,8.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,VIENDO,V55D1,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,55,SMART TV,LG WEB OS,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,NO,60,NO VRR,NO WCG,NOVEMBER 2023,EL. TRAD. INDEPENDENTS,76.91666667,19768,81152,257,1055,2,9.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,58SUE9350F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,107.281,41818,167586,390,1562,13.8,36.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,58SUE9350F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,250.0177,89347,366777,357,1467,19,62.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,58SUE9200,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,MAY 2023,MASS MERCHANDISERS/DIYSS,389.7381,112306,461026,288,1183,17.5,59.9
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,58T635,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,FEBRUARY 2023,MASS MERCHANDISERS/DIYSS,97.9711,39158,160749,400,1641,5,31.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,EKO,K650USG,NO AIRPLAY,,UNKNOWN,170,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,47.467,17097,68518,360,1443,7.6,0.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SONY,KD-65X75AK,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,65,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SONY X75,VOICE CONTROL,60,N.A.,NO WCG,FEBRUARY 2023,MASS MERCHANDISERS/DIYSS,135.7746,86265,354127,635,2608,6.4,41.4
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,EKO,K700USG,NO AIRPLAY,,UNKNOWN,220,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,70,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,18,8865,35528,493,1974,2.9,0.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,EKO,K750USG,NO AIRPLAY,,UNKNOWN,260,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,16.119,10060,40317,624,2501,5.8,0.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,EKO,K750USG,NO AIRPLAY,,UNKNOWN,260,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,3,2484,10197,828,3399,0.9,0.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,TCL,58P635,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,58,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,OCTOBER 2022,MASS MERCHANDISERS/DIYSS,319.1445,112623,462327,353,1449,15.8,58.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA43CU7000,NO AIRPLAY,,UNKNOWN,130,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,43,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,MAY 2023,MASS MERCHANDISERS/DIYSS,59.3468,19954,81914,336,1380,3.2,40.1
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA50CU7000,NO AIRPLAY,,UNKNOWN,145,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,50,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,MARCH 2023,MASS MERCHANDISERS/DIYSS,59.2213,23699,97287,400,1643,6.7,45.3
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA55CU7000,NO AIRPLAY,,UNKNOWN,150,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,55,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,595.3577,260879,1070934,438,1799,18.4,83.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA65CU7000,NO AIRPLAY,,UNKNOWN,200,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,65,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,664.1081,406344,1668083,612,2512,19.6,87.4
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA75CU7000,NO AIRPLAY,,UNKNOWN,260,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,75,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,58.923,50288,206439,853,3504,12.5,48.6
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SAMSUNG,UA85CU7000,NO AIRPLAY,,UNKNOWN,300,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2,VERSION UNKNOWN,85,SMART TV,SAMSUNG TIZEN,HDR10+,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,SAM. U70,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,0.9249,1133,4650,1225,5028,0.3,9.7
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,55SUE9320F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,55,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,APRIL 2023,MASS MERCHANDISERS/DIYSS,39.2486,12897,52944,329,1349,3.2,36.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,75SUE9350F,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T,VERSION UNKNOWN,75,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,APRIL 2023,MASS MERCHANDISERS/DIYSS,44.8247,31655,129947,706,2899,6.1,49.8
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,KONKA,UDG50QR680ANT,NO AIRPLAY,,0.5,140,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,3,954,3823,318,1274,0.7,0.8
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,KONKA,UDG50QR680ANT,NO AIRPLAY,,0.5,140,NOT CURVED,LCD-DISPLAY,ULTRA HD/4K (3840X2160P),LED,3840X2160,16:09:00,DVB-T/T2/C,VERSION UNKNOWN,50,SMART TV,OTHER SMART UI,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,60,N.A.,NO WCG,JANUARY 2023,MASS MERCHANDISERS/DIYSS,4,677,2779,169,695,0.6,0.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,PANASONIC,TH-43GS655M,NO AIRPLAY,,0.49,74,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2/C,HDMI 1.4,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,PAN. OTHERS,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2021,MASS MERCHANDISERS/DIYSS,3.684,1157,4638,314,1259,0.4,6.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,43S68A,NO AIRPLAY,,0.49,75,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2/C,HDMI 1.4,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,SEPTEMBER 2022,MASS MERCHANDISERS/DIYSS,238.526,53449,214196,224,898,8.3,26.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,PANASONIC,TH-43GS655M,NO AIRPLAY,,0.49,74,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2/C,HDMI 1.4,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,PAN. OTHERS,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2021,MASS MERCHANDISERS/DIYSS,2,229,939,114,470,0.3,0.1
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,42STC6200,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,HDMI 1.4,42,SMART TV,ANDR/GOOGLE TV,NO HDR / NO DV,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2021,MASS MERCHANDISERS/DIYSS,16,2456,9841,153,615,3.6,2.4
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,CHIQ,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T,VERSION UNKNOWN,32,SMART TV,OTHER SMART UI,DV + HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,DECEMBER 2022,MASS MERCHANDISERS/DIYSS,0.921,161,644,174,699,0.4,6.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,<TRADEBRAND & EXCLUSIVE>,PRIVATE LABEL,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,42,SMART TV,,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,,VOICE CONTROL,N.A.,N.A.,NO WCG,JANUARY 2021,MASS MERCHANDISERS/DIYSS,1.842,276,1105,150,600,0.4,6.6
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,40STD6500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,40,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,NOVEMBER 2021,MASS MERCHANDISERS/DIYSS,380.5298,72117,289010,190,759,50.4,52.3
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,SKYWORTH,43STD6500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2022,MASS MERCHANDISERS/DIYSS,324.477,69661,279166,215,860,49.6,58.5
PTV/FLAT,SAUDI ARABIA,JAN 23,PANELMARKET,TCL,43S65A,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,OCTOBER 2021,MASS MERCHANDISERS/DIYSS,13,2916,11687,224,899,2.5,6.5
PTV/FLAT,SAUDI ARABIA,JAN 24,PANELMARKET,SKYWORTH,43STD6500,NO AIRPLAY,,UNKNOWN,UNKNOWN,NOT CURVED,LCD-DISPLAY,FULL HD,LED,1920X1080,16:09:00,DVB-T/T2,VERSION UNKNOWN,43,SMART TV,ANDR/GOOGLE TV,HDR10,,NO,NO,NO GPU SYNC,NO MINILED,LCD ONLY,N.A.,VOICE CONTROL,N.A.,N.A.,NO WCG,FEBRUARY 2022,MASS MERCHANDISERS/DIYSS,5.25,666,2735,127,521,9.9,7.8
